user_id,history,candidates,ground_truth
1347,"Movie 32: Twelve Monkeys (Genres: Science Fiction, Thriller, Mystery; Language: en; Overview: James Cole time travels to uncover a deadly virus's origin.),Movie 215: Before Sunrise (Genres: Drama, Romance; Language: en; Overview: American boy and French girl connect in Vienna's fairytale love.),Movie 527: Schindler's List (Genres: Drama, History, War; Language: en; Overview: Oskar Schindler saved over a thousand Jewish lives in WWII.),Movie 902: Breakfast at Tiffany's (Genres: Comedy, Drama, Romance; Language: en; Overview: Holly and Paul fall in love; her past complicates romance.),Movie 2080: Lady and the Tramp (Genres: Family, Animation; Language: en; Overview: Lady, a cocker spaniel, adventures with Tramp, a mongrel dog.),Movie 2125: Ever After: A Cinderella Story (Genres: Drama, Romance, Comedy; Language: en; Overview: Danielle: a charming, book-loving tomboy who captivates a prince.),Movie 3287: The Tigger Movie (Genres: Animation, Family; Language: en; Overview: Friends prepare Eeyore's winter home; Tigger seeks other Tiggers.),Movie 3535: American Psycho (Genres: Thriller, Drama, Crime; Language: en; Overview: Investment banker conceals psychopathic alter ego while indulging fantasies.),Movie 3756: The Golden Bowl (Genres: Romance, Drama; Language: en; Overview: Rich widower and daughter face betrayal in love and marriage.),Movie 3851: Margaret Cho: I'm the One That I Want (Genres: Comedy; Language: en; Overview: Margaret Cho's monologue explores her journey through fame and recovery.)",,
1350,"Movie 260: Star Wars (Genres: Adventure, Action, Science Fiction; Language: en; Overview: Leia is captured; Luke and Han rescue her and restore peace.),Movie 356: Forrest Gump (Genres: Comedy, Drama, Romance; Language: en; Overview: Forrest Gump: determination and love triumph over challenges and limitations.),Movie 480: Jurassic Park (Genres: Adventure, Science Fiction; Language: en; Overview: Entrepreneur's dinosaur theme park fails; dinosaurs escape, chaos ensues.),Movie 593: The Silence of the Lambs (Genres: Crime, Drama, Thriller; Language: en; Overview: FBI trainee seeks clues from cannibal psychiatrist; chaos ensues.),Movie 1198: Raiders of the Lost Ark (Genres: Adventure, Action; Language: en; Overview: Dr. Indiana Jones battles Nazis to find the Ark of Covenant.),Movie 1387: Jaws (Genres: Horror, Thriller, Adventure; Language: en; Overview: Great white shark terrorizes Amity Island; heroes seek to stop it.),Movie 2028: Saving Private Ryan (Genres: Drama, History, War; Language: en; Overview: Ranger captain leads men to rescue brother behind enemy lines.),Movie 2384: Babe: Pig in the City (Genres: Adventure, Comedy, Drama, Family, Fantasy; Language: en; Overview: Babe saves Farmer Hoggett's farm after his injury in city.),Movie 2502: Office Space (Genres: Comedy, Crime; Language: en; Overview: Three workers plot to embezzle money from their employers.),Movie 3555: U-571 (Genres: Action, Drama, Thriller, War; Language: en; Overview: Allies seize opportunity to capture Enigma after U-boat SOS.)",,
1352,"Movie 527: Schindler's List (Genres: Drama, History, War; Language: en; Overview: Oskar Schindler saved over a thousand Jewish lives in WWII.),Movie 750: Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Genres: Drama, Comedy, War; Language: en; Overview: General Ripper's nuclear strike prompts frantic efforts to prevent disaster.),Movie 1056: Jude (Genres: Drama, Romance; Language: en; Overview: Jude seeks education, faces obstacles, loves Sue, encounters tragedy.),Movie 1572: Contempt (Genres: Drama; Language: fr; Overview: Screenwriter's marriage crumbles as wife bonds with film producer.),Movie 1953: The French Connection (Genres: Action, Crime, Thriller; Language: en; Overview: Detective Doyle pursues a French dealer linked to heroin smuggling.),Movie 2028: Saving Private Ryan (Genres: Drama, History, War; Language: en; Overview: Ranger captain leads men to rescue brother behind enemy lines.),Movie 2351: Nights of Cabiria (Genres: Drama; Language: it; Overview: Cabiria seeks happiness after betrayal, facing life's harsh realities.),Movie 2732: Jules and Jim (Genres: Drama, Romance; Language: fr; Overview: Two friends love the same woman, complicating their friendship.),Movie 2830: Cabaret Balkan (Genres: Drama; Language: sr; Overview: Mid-nineties Belgrade: interconnected stories explore brutality, violence, accountability.),Movie 2968: Time Bandits (Genres: Family, Fantasy, Science Fiction, Adventure, Comedy; Language: en; Overview: Kevin joins six dwarfs on time-traveling treasure adventures.)",,
1354,"Movie 443: The Endless Summer 2 (Genres: Documentary; Language: en; Overview: Bruce Brown returns to explore global surfing spots in documentary.),Movie 829: Joe's Apartment (Genres: Fantasy, Comedy, Music; Language: en; Overview: A man in New York shares apartment with singing cockroaches.),Movie 851: Basquiat (Genres: Drama, History; Language: en; Overview: Julian Schnabel portrays Jean-Michel Basquiat's life and art scene.),Movie 1147: When We Were Kings (Genres: Documentary; Language: en; Overview: Ali and Foreman fight in Zaire, promoted by Don King.),Movie 1222: Full Metal Jacket (Genres: Drama, War; Language: en; Overview: Marine observes dehumanization of recruits during Vietnam War experiences.),Movie 3146: Deuce Bigalow: Male Gigolo (Genres: Comedy; Language: en; Overview: Deuce becomes a gigolo, faces love and police challenges.),Movie 3264: Buffy the Vampire Slayer (Genres: Action, Comedy, Horror; Language: en; Overview: Buffy, cheerleader, battles vampires while pursuing her dreams.),Movie 3512: Return to Me (Genres: Romance, Comedy, Drama; Language: en; Overview: Widowed architect falls for waitress on blind date; truth revealed.),Movie 3549: Guys and Dolls (Genres: Comedy, Music, Romance; Language: en; Overview: Gambler and missionary fall in love amid a hidden bet.),Movie 3893: Nurse Betty (Genres: Comedy, Crime, Thriller; Language: en; Overview: Betty lives in an alternate reality, embracing imaginary love.)",,
1356,"Movie 1197: The Princess Bride (Genres: Adventure, Family, Fantasy, Comedy, Romance; Language: en; Overview: Princess Buttercup and Westley face challenges for true love's triumph.),Movie 1258: The Shining (Genres: Horror, Thriller; Language: en; Overview: Jack Torrance takes a winter caretaker job, facing unseen madness.),Movie 1884: Fear and Loathing in Las Vegas (Genres: Adventure, Drama, Comedy; Language: en; Overview: Sportswriter and lawyer embark on a drug-fueled Vegas adventure.),Movie 2335: The Waterboy (Genres: Comedy; Language: en; Overview: Water boy's rage transforms him into a powerful football player.),Movie 2431: Patch Adams (Genres: Comedy, Drama; Language: en; Overview: Patch Adams: unconventional doctor using humor to heal patients.),Movie 2805: Mickey Blue Eyes (Genres: Comedy, Crime, Romance; Language: en; Overview: Auctioneer proposes to mafia kingpin's daughter, faces unexpected demands.),Movie 2836: Outside Providence (Genres: Romance, Comedy, Drama; Language: en; Overview: Tim's life changes at prep school after meeting Jane.),Movie 3052: Dogma (Genres: Fantasy, Comedy, Adventure; Language: en; Overview: Good and Evil clash in late 20th century New Jersey.),Movie 3535: American Psycho (Genres: Thriller, Drama, Crime; Language: en; Overview: Investment banker conceals psychopathic alter ego while indulging fantasies.),Movie 3896: The Way of the Gun (Genres: Action, Crime, Drama, Thriller; Language: en; Overview: Parker and Longbaugh seek a big score beyond petty crime.)",,
1358,"Movie 260: Star Wars (Genres: Adventure, Action, Science Fiction; Language: en; Overview: Leia is captured; Luke and Han rescue her and restore peace.),Movie 485: Last Action Hero (Genres: Adventure, Fantasy, Action, Comedy, Family; Language: en; Overview: Danny enters a movie world to save his hero, Jack.),Movie 493: Menace II Society (Genres: Drama, Action, Crime; Language: en; Overview: Menace II Society follows Caine's challenging coming-of-age summer journey.),Movie 786: Eraser (Genres: Action, Drama, Mystery, Thriller; Language: en; Overview: U.S. Marshal protects witness, uncovers corruption, risks his life.),Movie 1129: Escape from New York (Genres: Science Fiction, Action; Language: en; Overview: Manhattan prison holds criminals; soldier Snake Plissken must rescue President.),Movie 1240: The Terminator (Genres: Action, Thriller, Science Fiction; Language: en; Overview: Cyborg assassin sent to kill Sarah Connor; resistance fights back.),Movie 2009: Soylent Green (Genres: Mystery, Science Fiction, Thriller; Language: en; Overview: Detective uncovers state secret, targeted for murder in overpopulated Earth.),Movie 2021: Dune (Genres: Action, Science Fiction, Adventure; Language: en; Overview: War for Dune's Spice leads to betrayal and power struggles.),Movie 2028: Saving Private Ryan (Genres: Drama, History, War; Language: en; Overview: Ranger captain leads men to rescue brother behind enemy lines.),Movie 2527: Westworld (Genres: Action, Adventure, Drama, Horror, Science Fiction, Thriller, Western; Language: en; Overview: Wealthy patrons experience fantasies; chaos ensues with rogue robot.)",,
1361,"Movie 1097: E.T. the Extra-Terrestrial (Genres: Science Fiction, Adventure, Family, Fantasy; Language: en; Overview: Gentle alien befriends boy; illness leads to government intervention.),Movie 1147: When We Were Kings (Genres: Documentary; Language: en; Overview: Ali and Foreman fight in Zaire, promoted by Don King.),Movie 1196: The Empire Strikes Back (Genres: Adventure, Action, Science Fiction; Language: en; Overview: Luke trains with Yoda; rebels face capture and betrayal.),Movie 1197: The Princess Bride (Genres: Adventure, Family, Fantasy, Comedy, Romance; Language: en; Overview: Princess Buttercup and Westley face challenges for true love's triumph.),Movie 1207: To Kill a Mockingbird (Genres: Crime, Drama; Language: en; Overview: Atticus Finch defends Tom Robinson; Scout learns about justice and humanity.),Movie 1247: The Graduate (Genres: Drama; Language: en; Overview: Recent graduate entangled in love triangle with older woman, daughter.),Movie 2028: Saving Private Ryan (Genres: Drama, History, War; Language: en; Overview: Ranger captain leads men to rescue brother behind enemy lines.),Movie 2160: Rosemary's Baby (Genres: Horror, Drama, Mystery; Language: en; Overview: Couple moves in, Rosemary fears for her unborn baby's safety.),Movie 3090: Matewan (Genres: Drama; Language: en; Overview: ""Matewan"" portrays labor rights struggle against coal company exploitation.),Movie 3175: Galaxy Quest (Genres: Comedy, Family, Science Fiction; Language: en; Overview: 1970s sci-fi stars help aliens against oppressive regime in space.)",,
1362,"Movie 32: Twelve Monkeys (Genres: Science Fiction, Thriller, Mystery; Language: en; Overview: James Cole time travels to uncover a deadly virus's origin.),Movie 1097: E.T. the Extra-Terrestrial (Genres: Science Fiction, Adventure, Family, Fantasy; Language: en; Overview: Gentle alien befriends boy; illness leads to government intervention.),Movie 1249: La Femme Nikita (Genres: Action, Thriller; Language: fr; Overview: Beautiful felon becomes secret assassin after life sentence for murder.),Movie 2624: After Life (Genres: Fantasy, Drama; Language: ja; Overview: After death, choose one memory to keep for eternity.),Movie 2678: Desert Blue (Genres: Comedy, Drama; Language: en; Overview: Father and daughter explore quirky town, uncovering unexpected adventures.),Movie 3090: Matewan (Genres: Drama; Language: en; Overview: ""Matewan"" portrays labor rights struggle against coal company exploitation.),Movie 3289: Not One Less (Genres: Drama; Language: zh; Overview: Teacher Gao entrusts inexperienced Wei to protect his students' futures.),Movie 3863: The Cell (Genres: Horror, Science Fiction, Thriller; Language: en; Overview: Therapist explores comatose killer's mind to rescue his victim.),Movie 3893: Nurse Betty (Genres: Comedy, Crime, Thriller; Language: en; Overview: Betty lives in an alternate reality, embracing imaginary love.),Movie 3911: Best in Show (Genres: Comedy; Language: en; Overview: Excitement builds as diverse contestants prepare for Mayflower Dog Show.)",,
1367,"Movie 21: Get Shorty (Genres: Comedy, Thriller, Crime; Language: en; Overview: Miami mobster Chili Palmer discovers Hollywood's similarities to organized crime.),Movie 39: Clueless (Genres: Comedy, Drama, Romance; Language: en; Overview: Cher, a popular matchmaker, learns lessons about love and identity.),Movie 663: Kids in the Hall: Brain Candy (Genres: Comedy; Language: en; Overview: Pill enhances happy memories but causes unfortunate side effects.),Movie 1129: Escape from New York (Genres: Science Fiction, Action; Language: en; Overview: Manhattan prison holds criminals; soldier Snake Plissken must rescue President.),Movie 1197: The Princess Bride (Genres: Adventure, Family, Fantasy, Comedy, Romance; Language: en; Overview: Princess Buttercup and Westley face challenges for true love's triumph.),Movie 2174: Beetlejuice (Genres: Fantasy, Comedy; Language: en; Overview: Young couple becomes poltergeists, seek help to scare new owners.),Movie 2539: Analyze This (Genres: Comedy, Crime; Language: en; Overview: Mafia racketeer seeks therapy for panic attacks; psychiatrist faces challenges.),Movie 2918: Ferris Bueller's Day Off (Genres: Comedy; Language: en; Overview: Ferris Bueller skips school in Chicago with friends and girlfriend.),Movie 3175: Galaxy Quest (Genres: Comedy, Family, Science Fiction; Language: en; Overview: 1970s sci-fi stars help aliens against oppressive regime in space.),Movie 3466: Heart and Souls (Genres: Fantasy, Drama, Comedy, Science Fiction, Romance; Language: en; Overview: Businessman reunites with childhood guardian angels for afterlife purpose.)",,
1369,"Movie 556: The War Room (Genres: Documentary, History; Language: en; Overview: Documentary highlights Clinton campaign through spin doctors Carville and Stephanopoulos.),Movie 750: Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Genres: Drama, Comedy, War; Language: en; Overview: General Ripper's nuclear strike prompts frantic efforts to prevent disaster.),Movie 1147: When We Were Kings (Genres: Documentary; Language: en; Overview: Ali and Foreman fight in Zaire, promoted by Don King.),Movie 1240: The Terminator (Genres: Action, Thriller, Science Fiction; Language: en; Overview: Cyborg assassin sent to kill Sarah Connor; resistance fights back.),Movie 1591: Spawn (Genres: Action, Adventure, Fantasy, Horror, Science Fiction, Thriller; Language: en; Overview: Murdered agent resurrected; leads Hell's Army to destroy humanity.),Movie 1884: Fear and Loathing in Las Vegas (Genres: Adventure, Drama, Comedy; Language: en; Overview: Sportswriter and lawyer embark on a drug-fueled Vegas adventure.),Movie 2110: Dead Men Don't Wear Plaid (Genres: Comedy, Mystery; Language: en; Overview: Juliet investigates father's suspicious death with private eye's help.),Movie 2134: Weird Science (Genres: Comedy, Romance, Fantasy; Language: en; Overview: Two teens create a woman to boost their confidence.),Movie 2140: The Dark Crystal (Genres: Fantasy; Language: en; Overview: Gelfling seeks crystal shard to restore order and defeat Skeksis.),Movie 2788: And Now for Something Completely Different (Genres: Comedy; Language: en; Overview: Film spin-off featuring favorite sketches from Monty Python's Flying Circus.)",,
