User 5515: [(748, 0.9699431), (232, 0.95571536), (1659, 0.9368507), (1183, 0.9266832), (657, 0.92560685), (1926, 0.9197245), (794, 0.9135453), (829, 0.89628035), (356, 0.87938863), (2087, 0.86362153)]
User 2171: [(1810, 0.920213), (148, 0.9130385), (341, 0.9087667), (1760, 0.8954857), (857, 0.88127387), (577, 0.8199676), (744, 0.7445619), (183, 0.7273076), (1027, 0.71315664), (2349, 0.66349053)]
User 2452: [(1417, 0.9923505), (856, 0.9908953), (1554, 0.9788205), (326, 0.9777504), (1206, 0.9772027), (168, 0.974609), (7, 0.9699617), (38, 0.9678173), (975, 0.9660937), (383, 0.96459156)]
User 5338: [(765, 0.9878308), (748, 0.98631257), (382, 0.9852798), (0, 0.97910094), (1225, 0.9739605), (1975, 0.973066), (226, 0.9290492), (1419, 0.8995584), (1931, 0.6376501), (1887, 0.63403624)]
User 4781: [(1889, 0.96207654), (232, 0.9511835), (806, 0.93449765), (7, 0.9313688), (1211, 0.92870337), (347, 0.9244365), (1600, 0.90608233), (1470, 0.90480673), (572, 0.8974213), (2087, 0.8772341)]
User 456: [(379, 0.9885648), (1810, 0.9751561), (206, 0.96948797), (627, 0.9619727), (478, 0.9384387), (231, 0.9373041), (22, 0.93353623), (1760, 0.91742927), (746, 0.9143425), (987, 0.90311587)]
User 4046: [(622, 0.9958425), (1499, 0.9958014), (1239, 0.9908517), (1497, 0.98967427), (525, 0.98888516), (2135, 0.986981), (237, 0.98491645), (2133, 0.9727074), (780, 0.97077066), (378, 0.9706325)]
User 117: [(379, 0.99640626), (748, 0.9919946), (1926, 0.9751442), (803, 0.96338165), (1776, 0.9493825), (2339, 0.9340957), (380, 0.9168239), (2312, 0.9103554), (26, 0.8924782), (6, 0.85809994)]
User 2010: [(806, 0.9981431), (7, 0.9948984), (1669, 0.9940817), (321, 0.993494), (1584, 0.9925915), (1402, 0.991343), (16, 0.98974484), (91, 0.98648083), (975, 0.9852939), (1889, 0.9837445)]
User 5734: [(165, 0.9956815), (1554, 0.9953668), (627, 0.993632), (695, 0.9718321), (206, 0.96594363), (0, 0.96094185), (1696, 0.95936644), (746, 0.9504253), (975, 0.9467856), (1490, 0.9378602)]
User 3612: [(1866, 0.94239974), (139, 0.9179442), (1317, 0.8526153), (1644, 0.6805833), (435, 0.415571), (1849, 0.24390405), (1932, 0.13252209), (853, 0.021871818), (1002, 0.019362673), (1200, 0.01648772)]
User 411: [(740, 0.97391075), (778, 0.9681971), (231, 0.9483373), (578, 0.9400095), (31, 0.93613726), (1691, 0.9291497), (12, 0.9242225), (2112, 0.91309226), (755, 0.91223663), (1772, 0.9036666)]
User 1111: [(740, 0.9933088), (738, 0.9821978), (206, 0.9807294), (1975, 0.97245455), (739, 0.9698769), (26, 0.9684152), (1906, 0.9670398), (1030, 0.9669116), (806, 0.96590495), (2082, 0.94192827)]
User 408: [(206, 0.9626055), (1669, 0.96058947), (1584, 0.9605206), (380, 0.9563523), (806, 0.9552808), (1030, 0.95438784), (2165, 0.9449376), (1810, 0.93797946), (794, 0.93448466), (662, 0.933493)]
User 4050: [(309, 0.9594172), (231, 0.93467075), (1659, 0.50244945), (1848, 0.4187735), (2009, 0.23393548), (2292, 0.0023833753), (404, 2.022149e-05)]
User 2091: [(165, 0.9859313), (578, 0.97883546), (785, 0.9721921), (31, 0.9703236), (1225, 0.96456814), (1777, 0.96104926), (771, 0.95866793), (1696, 0.95590115), (1327, 0.95271254), (594, 0.95082825)]
User 4340: [(379, 0.9812812), (842, 0.9694001), (739, 0.9629028), (740, 0.936562), (1760, 0.91054064), (1688, 0.909616), (16, 0.90488684), (2281, 0.89430606), (1848, 0.8903006), (2164, 0.887717)]
User 1375: [(1451, 0.9408453), (17, 0.89546406), (1810, 0.89259446), (895, 0.8339928), (2087, 0.79635036), (1629, 0.70847553), (837, 0.69275075), (1644, 0.5099197), (1914, 0.31123215), (855, 0.30579472)]
User 1752: [(541, 0.91557807), (680, 0.89809674), (341, 0.8577929), (574, 0.76474005), (1758, 0.73888314), (2409, 0.7199848), (975, 0.66893923), (2380, 0.6262514), (733, 0.61559117), (2144, 0.6075567)]
User 2019: [(341, 0.99527067), (165, 0.9950138), (206, 0.99384815), (1451, 0.9925863), (765, 0.9903859), (803, 0.98729277), (670, 0.9871459), (753, 0.9855525), (309, 0.9813649), (1687, 0.979187)]
User 4296: [(760, 0.99205303), (670, 0.98605484), (1760, 0.98562163), (349, 0.98497576), (803, 0.97972876), (738, 0.97828466), (744, 0.97569877), (739, 0.97507703), (765, 0.9693507), (1173, 0.9686621)]
User 5849: [(1709, 0.9703306), (1610, 0.9554569), (165, 0.9447873), (1089, 0.91943985), (542, 0.8949845), (1021, 0.892386), (108, 0.89072883), (1237, 0.8506441), (1389, 0.8115198), (31, 0.78879845)]
User 4320: [(232, 0.9778789), (231, 0.9727868), (383, 0.9658393), (1974, 0.96253884), (801, 0.9607107), (1179, 0.95949316), (321, 0.9569657), (1459, 0.9568986), (845, 0.9553159), (670, 0.94594723)]
User 1252: [(225, 0.9492294), (1810, 0.91566515), (733, 0.90997005), (32, 0.83097976), (342, 0.8051529), (884, 0.7951189), (1276, 0.7203472), (1477, 0.4478003), (1613, 0.023926737), (772, 0.0045238193)]
User 4811: [(1790, 0.9951709), (737, 0.98921156), (740, 0.9882621), (1554, 0.98666745), (738, 0.9801072), (577, 0.97873425), (2285, 0.977851), (670, 0.9777509), (1049, 0.9598778), (2286, 0.9260229)]
User 1450: [(778, 0.984777), (0, 0.98348284), (850, 0.97915787), (578, 0.9713884), (1225, 0.9690991), (26, 0.96421856), (767, 0.96036315), (663, 0.95900327), (1889, 0.95462656), (1669, 0.9527453)]
User 3689: [(379, 0.991954), (165, 0.9870508), (748, 0.9853867), (1669, 0.9829228), (837, 0.97420776), (975, 0.9733744), (1225, 0.97309047), (1361, 0.9641751), (1906, 0.9632554), (31, 0.95527226)]
User 630: [(1554, 0.98020005), (739, 0.96943116), (1760, 0.9498327), (1906, 0.9436845), (657, 0.9390247), (2164, 0.92804253), (26, 0.9124343), (380, 0.9032346), (2048, 0.901894), (577, 0.85923266)]
User 3502: [(2090, 0.9946509), (165, 0.99086654), (1790, 0.9900961), (2259, 0.9864075), (2112, 0.98525304), (695, 0.9828698), (1669, 0.9784959), (2125, 0.9754242), (139, 0.9705493), (541, 0.9691598)]
User 2152: [(748, 0.96088195), (1157, 0.9481645), (1205, 0.94731456), (670, 0.94236565), (426, 0.93946356), (139, 0.9382017), (1311, 0.93807286), (212, 0.9210203), (93, 0.9099121), (657, 0.905084)]
User 2920: [(740, 0.9959817), (670, 0.9910856), (2125, 0.9901732), (738, 0.9885279), (1274, 0.98832685), (800, 0.97180307), (2286, 0.96388876), (2145, 0.040607784), (1873, 0.027386392), (1406, 0.016255638)]
User 3364: [(1760, 0.9905427), (1205, 0.98827577), (670, 0.9871028), (1299, 0.98499864), (379, 0.9800537), (1004, 0.97468805), (1451, 0.9699855), (2164, 0.9689432), (694, 0.9657898), (938, 0.9648229)]
User 1655: [(2222, 0.31746757), (914, 0.18786451), (332, 0.02810556)]
User 4327: [(1554, 0.95995706), (1645, 0.9157068), (1157, 0.9073837), (6, 0.9054762), (168, 0.8880428), (665, 0.86410964), (216, 0.7699036), (843, 0.75400984), (417, 0.7519544), (1124, 0.66525495)]
User 2014: [(1205, 0.99037945), (627, 0.98859775), (1274, 0.98745185), (1389, 0.98530835), (245, 0.9842812), (1516, 0.97944117), (222, 0.97717005), (382, 0.9762471), (1654, 0.9745988), (1537, 0.9568358)]
User 3868: [(1166, 0.0410403), (1844, 0.0047338316), (2070, 0.0024830208), (1841, 0.0007678557)]
User 4669: [(382, 0.9836367), (1554, 0.98061955), (0, 0.97378266), (1030, 0.9716869), (737, 0.96851605), (856, 0.9586066), (754, 0.95333815), (2125, 0.94883645), (2090, 0.9460407), (695, 0.9415269)]
User 1517: [(165, 0.99661535), (670, 0.9909862), (1220, 0.77211475), (347, 0.302194), (2443, 0.033953443), (2225, 0.00028563145), (377, 1.5966764e-07)]
User 5066: [(627, 0.9865448), (1691, 0.985578), (1944, 0.984674), (806, 0.9841875), (1687, 0.9824133), (349, 0.97979194), (760, 0.97964096), (762, 0.9726188), (744, 0.96549946), (797, 0.9553007)]
User 3260: [(145, 0.988189), (1810, 0.9830051), (667, 0.98197764), (780, 0.9795166), (189, 0.97396517), (1861, 0.96949905), (0, 0.9631583), (426, 0.9608596), (1131, 0.9600171), (356, 0.9536273)]
User 5244: [(2259, 0.9884367), (1861, 0.9875152), (770, 0.967792), (1176, 0.91757977), (2146, 0.9166803), (1974, 0.9040857), (660, 0.8873142), (2226, 0.718635), (484, 0.5513376), (1164, 0.18098107)]
User 5308: [(379, 0.99495924), (778, 0.9938883), (0, 0.99068177), (1205, 0.98497295), (1451, 0.9843738), (309, 0.9830446), (857, 0.97853434), (26, 0.977944), (989, 0.9765003), (189, 0.9707628)]
User 4387: [(1205, 0.9865522), (767, 0.97269034), (663, 0.9479858), (351, 0.927345), (2178, 0.89006054), (801, 0.86512256), (2045, 0.8268733), (22, 0.8205276), (2150, 0.7558711), (1921, 0.739804)]
User 5165: [(341, 0.9867769), (206, 0.98523176), (226, 0.96958244), (753, 0.94212484), (761, 0.94077134), (2165, 0.9213123), (22, 0.83437794), (657, 0.8298234), (1402, 0.7147007), (1848, 0.7081076)]
User 2848: [(738, 0.95442146), (1731, 0.94484246), (784, 0.93481976), (587, 0.9261544), (1180, 0.92067474), (1795, 0.92044055), (762, 0.91617787), (857, 0.9037554), (803, 0.90161765), (26, 0.88940006)]
User 1586: [(1030, 0.98125345), (1554, 0.97763413), (1927, 0.9698896), (924, 0.9597909), (987, 0.9591863), (573, 0.9499383), (1760, 0.94572616), (2409, 0.9335859), (2087, 0.9265878), (1886, 0.9243041)]
User 2270: [(341, 0.9969181), (572, 0.99666613), (1451, 0.9951964), (189, 0.9951585), (31, 0.98797464), (594, 0.98786783), (776, 0.98672026), (0, 0.98541266), (791, 0.97036374), (1778, 0.9665558)]
User 3170: [(740, 0.98632205), (349, 0.9766932), (594, 0.9662448), (2270, 0.9620038), (1169, 0.96180695), (31, 0.9514098), (776, 0.9428362), (726, 0.895151), (1856, 0.7813037), (992, 0.7749639)]
User 5745: [(667, 0.980231), (1978, 0.966615), (722, 0.9570152), (102, 0.9557758), (1420, 0.94741184), (304, 0.94604975), (572, 0.9403521), (769, 0.9374972), (1810, 0.93385404), (1450, 0.928509)]
User 309: [(1470, 0.98754287), (347, 0.9845548), (1016, 0.97870344), (506, 0.97209656), (231, 0.9717709), (1974, 0.9692331), (1030, 0.96731603), (1386, 0.9580779), (767, 0.92372733), (1183, 0.9208619)]
User 4289: [(740, 0.98515785), (1448, 0.9727959), (1216, 0.9719873), (837, 0.95288104), (1280, 0.9284877), (1225, 0.9246503), (996, 0.9004426), (2319, 0.89169174), (1458, 0.81702983), (1030, 0.79438055)]
User 5881: [(780, 0.9939803), (1669, 0.98907065), (765, 0.9870072), (541, 0.98696226), (0, 0.9832456), (667, 0.9727298), (830, 0.95503694), (770, 0.95475596), (1886, 0.9510917), (1361, 0.94782054)]
User 5489: [(780, 0.9819963), (17, 0.971368), (1926, 0.9706069), (737, 0.97025925), (1251, 0.9628942), (1010, 0.9623944), (695, 0.96182007), (1889, 0.9548382), (1906, 0.94981796), (657, 0.9457348)]
User 1014: [(780, 0.99622226), (731, 0.99521756), (667, 0.9945918), (760, 0.9943773), (1859, 0.9924804), (1760, 0.9922305), (206, 0.9917464), (738, 0.99132055), (31, 0.9912032), (791, 0.9908283)]
User 186: [(12, 0.9770064), (191, 0.97185755), (1131, 0.96415573), (1076, 0.96396494), (145, 0.96139866), (331, 0.9608792), (634, 0.9522851), (647, 0.94480056), (1380, 0.94125485), (1014, 0.93945765)]
User 3951: [(165, 0.9890766), (309, 0.9811499), (349, 0.9735492), (1274, 0.9587504), (1972, 0.95605093), (1668, 0.91859627), (791, 0.8845139), (658, 0.88059837), (1943, 0.8748079), (1434, 0.8597612)]
User 4676: [(189, 0.95775795), (1049, 0.9547116), (341, 0.9482107), (2419, 0.9381006), (695, 0.9314616), (495, 0.9256603), (2090, 0.90870386), (1183, 0.9029854), (1925, 0.87799275), (769, 0.8767851)]
User 3062: [(738, 0.9478927), (778, 0.94675404), (2165, 0.9178582), (1462, 0.86715037), (7, 0.65239966), (742, 0.64993495), (1463, 0.3481836), (2097, 0.3392273), (2171, 0.299605), (2334, 0.2743211)]
User 4252: [(1183, 0.9790759), (738, 0.9749349), (2093, 0.8669307), (428, 9.8709155e-05)]
User 2388: [(165, 0.9905951), (206, 0.9733104), (1778, 0.96173143), (2259, 0.9523181), (572, 0.94589144), (1696, 0.93961674), (761, 0.9105795), (837, 0.8956325), (742, 0.88652885), (829, 0.8840709)]
User 2491: [(1451, 0.9868672), (768, 0.9696838), (739, 0.9598154), (1317, 0.93915033), (1380, 0.9338566), (569, 0.9192834), (220, 0.89529365), (327, 0.84562504), (904, 0.7722377), (225, 0.6114065)]
User 853: [(382, 0.9797707), (383, 0.969427), (309, 0.967476), (1645, 0.965529), (0, 0.9649563), (1968, 0.96327454), (206, 0.96176165), (1030, 0.95738167), (2262, 0.9065462), (1012, 0.88270587)]
User 2831: [(382, 0.9924063), (667, 0.9864482), (670, 0.9861572), (695, 0.965483), (2082, 0.94463795), (154, 0.9425934), (1450, 0.93893176), (1157, 0.92754924), (364, 0.88381004), (225, 0.8723825)]
User 2782: [(1554, 0.9994148), (349, 0.99784946), (341, 0.9968827), (1790, 0.94201756), (838, 0.62687397), (2053, 0.47195116), (1281, 0.34971133), (2417, 0.005726499), (1044, 0.0038972434)]
User 3758: [(765, 0.98896027), (748, 0.98606884), (800, 0.9626219), (776, 0.9621227), (738, 0.95591724), (478, 0.9551381), (823, 0.94130945), (670, 0.93153304), (744, 0.89576), (1598, 0.8938415)]
User 213: [(474, 0.9970841), (1810, 0.9899413), (0, 0.98246735), (1848, 0.91466045), (231, 0.90097636), (647, 0.8562427), (1304, 0.8429692), (7, 0.7865729), (2442, 0.7411185), (1310, 0.56091416)]
User 3851: [(627, 0.9945221), (751, 0.99316347), (309, 0.9923538), (930, 0.98524046), (778, 0.98454386), (2285, 0.9834132), (2339, 0.9778056), (382, 0.97661304), (2125, 0.97490656), (1810, 0.9718382)]
User 5267: [(670, 0.986505), (753, 0.98205966), (1859, 0.9747474), (1450, 0.96280557), (1624, 0.954213), (2087, 0.94932383), (155, 0.944801), (726, 0.942106), (1300, 0.94012475), (1010, 0.9315556)]
User 779: [(165, 0.99477404), (1274, 0.9939651), (309, 0.9904163), (1659, 0.9805587), (688, 0.9777115), (2339, 0.9769067), (794, 0.9752873), (2285, 0.97079414), (2259, 0.95638937), (2226, 0.9346645)]
User 36: [(383, 0.9289347), (418, 0.8290373), (2135, 0.6778837), (1023, 0.54500806), (159, 0.37521794), (2241, 0.07134064), (2077, 0.030775884), (2348, 0.0117530385), (1680, 0.0003256633)]
User 5553: [(778, 0.966783), (2125, 0.9642611), (1687, 0.94838107), (22, 0.9481983), (850, 0.94520783), (667, 0.9354838), (791, 0.9314704), (785, 0.9247351), (154, 0.91696984), (770, 0.9123338)]
User 1212: [(572, 0.9572534), (594, 0.8968609), (2087, 0.8665782), (861, 0.21699883), (2323, 0.122560814), (1538, 0.07638124)]
User 2000: [(1669, 0.97658134), (579, 0.5413087), (1472, 0.20672236), (1543, 0.029762244), (818, 5.0090195e-05)]
User 604: [(1554, 0.9981059), (165, 0.9915097), (1451, 0.9769299), (1157, 0.9702068), (245, 0.9670098), (2125, 0.9279514), (769, 0.9065996), (1816, 0.8493942), (422, 0.836556), (537, 0.7605211)]
User 1010: [(165, 0.9975406), (748, 0.99580514), (737, 0.9821171), (7, 0.9806836), (657, 0.97133285)]
User 742: [(756, 0.99578047), (1451, 0.990703), (462, 0.9789923), (2419, 0.95325446), (594, 0.950886), (1450, 0.9351789), (803, 0.93212813), (2409, 0.9303875), (1152, 0.8995461), (1760, 0.8917807)]
User 3961: [(738, 0.98955417), (1183, 0.98775136), (2259, 0.9872869), (748, 0.9859154), (380, 0.9795951), (594, 0.97922647), (770, 0.9763045), (1030, 0.9720337), (2112, 0.9714219), (794, 0.97085506)]
User 4494: [(740, 0.9757125), (541, 0.9681966), (349, 0.95238703), (1225, 0.9392643), (2183, 0.9354706), (1810, 0.9327157), (830, 0.92244554), (1327, 0.91906464), (688, 0.9185374), (661, 0.9014104)]
User 3378: [(1927, 0.9929108), (1810, 0.97773975), (1177, 0.8843059), (2178, 0.84823334), (1516, 0.6727699), (2226, 0.580386), (1631, 0.42474833), (1769, 0.11659392), (2025, 0.030837823), (743, 0.011481318)]
User 5775: [(1669, 0.97433054), (627, 0.9625088), (856, 0.95217603), (748, 0.9487509), (1049, 0.9442393), (1183, 0.9421753), (1157, 0.9301416), (2090, 0.9111176), (774, 0.904036), (1760, 0.89193416)]
User 3901: [(850, 0.9582461), (231, 0.9581346), (1778, 0.9535102), (2184, 0.93400925), (1267, 0.45092177), (1509, 0.335564), (1258, 0.21533692), (1863, 0.025696183), (1686, 0.022739617), (1235, 0.01499519)]
User 1031: [(1810, 0.99731606), (705, 0.9918216), (1889, 0.99029934), (1419, 0.976906), (768, 0.9052052), (171, 0.84497344), (1, 0.79092723), (823, 0.57480687), (731, 0.5472625), (742, 0.48076075)]
User 5263: [(760, 0.94071513), (624, 0.92598057), (1842, 0.9187703), (1449, 0.8356111), (155, 0.8327308), (2268, 0.7115931), (2319, 0.6103716), (799, 0.43512392), (2123, 0.42208752), (1349, 0.39959612)]
User 5418: [(658, 0.9722749), (383, 0.9673813), (454, 0.9617177), (575, 0.9575069), (722, 0.95363766), (1347, 0.9529963), (1498, 0.91636866), (1600, 0.8911891), (2114, 0.88936406), (1687, 0.8692705)]
User 2558: [(627, 0.99736977), (165, 0.9967998), (780, 0.9958028), (1157, 0.98947805), (0, 0.9816607), (670, 0.98116404), (738, 0.9777443), (1326, 0.9770693), (1207, 0.97167665), (843, 0.9676875)]
User 1789: [(780, 0.9969121), (738, 0.9879503), (695, 0.9871242), (2165, 0.9866811), (349, 0.981979), (1669, 0.9807766), (2392, 0.9801569), (841, 0.9744735), (26, 0.97373486), (1760, 0.96933323)]
User 3348: [(422, 0.98786616), (780, 0.95193905), (1205, 0.9427466), (740, 0.9287853), (1042, 0.9107718), (738, 0.87129396), (91, 0.8465853), (213, 0.8412166), (830, 0.6413178), (247, 0.46919397)]
User 5486: [(309, 0.98134), (1669, 0.9520676), (1225, 0.92554736), (237, 0.7194776), (1916, 0.42592984), (2181, 0.014790563), (1360, 0.014680089), (252, 0.009356734), (2293, 0.007736889)]
User 2155: [(382, 0.97892773), (740, 0.970603), (1687, 0.967863), (189, 0.95823634), (2184, 0.9579698), (206, 0.95104694), (16, 0.9337961), (705, 0.81669664), (784, 0.77743506), (351, 0.71472466)]
User 1298: [(1554, 0.9922593), (850, 0.9809973), (2125, 0.9661891), (753, 0.9660362), (0, 0.9658535), (1225, 0.9585783), (1866, 0.8957623), (343, 0.87927115), (474, 0.84225565), (2227, 0.8221103)]
User 2540: [(63, 0.9979085), (1433, 0.9779635), (156, 0.9756748), (38, 0.9686766), (694, 0.9638204), (1690, 0.955493), (445, 0.9203123), (1157, 0.9089392), (6, 0.8733322), (120, 0.8632848)]
User 3995: [(472, 0.98815197), (948, 0.98471653), (829, 0.9780328), (1207, 0.9779132), (6, 0.9717513), (875, 0.9678533), (1643, 0.96448505), (2226, 0.9580313), (1205, 0.948139), (2009, 0.9446188)]
User 5678: [(1417, 0.9908805), (627, 0.984815), (938, 0.97817296), (499, 0.97755027), (204, 0.97468704), (245, 0.9738541), (6, 0.9730631), (975, 0.97057647), (2314, 0.9640488), (1206, 0.96365374)]
User 4767: [(17, 0.9264641), (728, 0.91981614), (171, 0.91825557), (1347, 0.90666825), (288, 0.8913948), (380, 0.8799574), (670, 0.8705082), (1350, 0.84037226), (1173, 0.8221732), (1257, 0.814005)]
User 4275: [(1554, 0.9976726), (889, 0.9954289), (2165, 0.9907025), (765, 0.99000984), (541, 0.9887772), (1222, 0.98835933), (226, 0.98817956), (22, 0.9871502), (1669, 0.9867454), (1156, 0.98652667)]
User 174: [(667, 0.98198354), (989, 0.98106533), (0, 0.97928005), (738, 0.9759152), (1691, 0.975641), (739, 0.97279954), (17, 0.97128177), (737, 0.96425325), (2259, 0.96257275), (1179, 0.95194966)]
User 424: [(780, 0.9974806), (1205, 0.994941), (806, 0.98910975), (541, 0.9885434), (382, 0.9864885), (1225, 0.9724626), (31, 0.9659055), (1215, 0.9656834), (1174, 0.9410414), (1251, 0.9304073)]
User 5176: [(541, 0.99511826), (738, 0.9909764), (750, 0.9873942), (2299, 0.9832169), (2124, 0.9606961), (1669, 0.9601165), (745, 0.9569945), (1427, 0.5278061), (306, 0.08488596), (943, 0.047314957)]
User 5526: [(1451, 0.9802957), (1810, 0.97512984), (1183, 0.9694807), (7, 0.9525191), (1049, 0.93409234), (380, 0.9286378), (1516, 0.92777103), (1944, 0.9167742), (1696, 0.90940815), (1014, 0.9036589)]
User 1834: [(1691, 0.9869314), (2112, 0.9837563), (2259, 0.98311883), (748, 0.9757293), (1327, 0.9747695), (738, 0.97045386), (341, 0.968164), (541, 0.9630329), (2207, 0.9612161), (1049, 0.96111536)]
User 1966: [(203, 0.9371897), (640, 0.15316084), (2432, 0.016870916), (1746, 0.00086406874)]
User 1583: [(695, 0.9868103), (1926, 0.985152), (341, 0.9837891), (1274, 0.981201), (627, 0.980594), (839, 0.97658676), (1591, 0.97213066), (1889, 0.9711297), (139, 0.97056514), (1760, 0.96736646)]
User 4352: [(627, 0.99425596), (2184, 0.98994327), (1774, 0.9851425), (1454, 0.98220325), (1327, 0.98049426), (1687, 0.9751355), (857, 0.9659322), (1779, 0.95711523), (1806, 0.9566178), (776, 0.9533885)]
User 1911: [(541, 0.99486345), (2125, 0.981445), (1687, 0.9759201), (0, 0.9748004), (1310, 0.9474054), (1202, 0.9254011), (924, 0.9144671), (1182, 0.88224244), (2392, 0.8305202), (148, 0.772531)]
User 720: [(1417, 0.9733787), (2151, 0.9703523), (1975, 0.96874523), (380, 0.9648133), (938, 0.94348943), (38, 0.9414214), (778, 0.92564696), (740, 0.92486274), (347, 0.9235931), (91, 0.91854554)]
User 578: [(1554, 0.9445302), (1760, 0.9322644), (1205, 0.9225627), (627, 0.91099787), (740, 0.90518993), (1004, 0.9028064), (1429, 0.87452286), (2259, 0.85827386), (841, 0.8425782), (341, 0.8299529)]
